Li3 O29 P8 V3,165118,1,mp-764993,161711,1,mp-761942,0.00841,0.254,0.0575,,
Li4 Mn2 O12 P3,172485,14,,164254,14,mp-764416,,,,,
Li4 Mn7 O24 P6,172536,8,,173299,8,mp-850081,,,,,
Li4 Nd3 O12 Sb1 Te1,152732,1,mp-677490,55626,1,,,,,,
Li4 O29 P8 V3,165263,1,,165255,1,,,,,,
Li4 O29 P8 V3,165343,1,,173432,1,,,,,,
Li4 O29 P8 V3,165361,1,mp-766663,163895,1,,,,,,
Li4 O29 P8 V3,165640,1,mp-766655,165386,1,mp-766647,0.00423,0.0092,0.131,,
Li4 O29 P8 V3,173892,1,,163945,1,,,,,,
Li4 O5 U1,87311,87,mp-561623,24453,87,,,,,,
Li4 O5 U1,87311,87,mp-561623,26064,87,mp-7714,0.0159,0.0366,0.896,,
Li5 Mn9 O56 P16,86400,1,mp-540023,48696,1,,,,,,
Li5 O29 P8 V3,165104,1,,163546,1,,,,,,
Li5 O29 P8 V3,165199,1,mp-765088,163993,1,mp-765213,0.00161,0.15,0.0349,,
Li5 O29 P8 V3,165352,1,mp-766630,165303,1,,,,,,
Li5 O29 P8 V3,169416,1,mp-774118,162124,1,mp-762297,0.00149,0.406,0.011,,
Li5 O29 P8 V3,169670,1,,163295,1,mp-762979,,,,,
Li5 O29 P8 V3,169720,1,mp-775385,165306,1,,,,,,
Li5 O29 P8 V3,173885,1,,165250,1,,,,,,
Li6 Mn1 O24 P6 V3,169253,1,,165011,1,,,,,,
Li6 O29 P8 V3,164036,1,,161369,1,,,,,,
Li6 O29 P8 V3,169266,1,mp-773637,169509,1,mp-773932,0.000612,0.276,0.0313,,
Li6 O29 P8 V3,169536,1,mp-773579,161346,1,mp-761520,0.00116,0.326,0.00398,,
Li6 O29 P8 V3,169702,1,mp-773783,161537,1,,,,,,
Li7 Mn5 O13,152356,8,,51663,8,,,,,,
Li7 O24 P6 V4,164664,146,,164191,146,,,,,,
Li7 O29 P8 V3,161360,1,,174304,1,,,,,,
Li7 P3 S11,85268,2,,34684,2,mp-641703,,,,,
Li8 O29 P8 V3,161572,1,,161527,1,,,,,,
Li9 Mn11 O26,152490,8,,52420,8,,,,,,
Li9 Nd6 O24 Sb3 Te1,153218,1,mp-690979,56384,1,,,,,,
Lu1 Na5 O12 Si4,86821,155,,40823,155,mp-662810,,,,,
Lu1 Ru2 Si2,47558,139,mp-10453,21724,139,,,,,,
Lu10 O27 Ti6,85097,8,mp-35618,52351,8,,,,,,
Lu2 O5 Ti1,152325,1,mp-675284,51490,1,,,,,,
Mg0.28 N3.438 O22.562 Zr13.72,75280,148,,64890,148,,,,,,
Mg1 N1 O9 P3,153541,62,,90869,62,,,,,,
Mg1 N6 O16,154109,14,,108781,14,,,,,,
Mg1 Na1 O7 S1,153643,11,,93465,11,,,,,,
Mg1 Nb2 O9 Pb3,152175,1,mp-673624,57076,1,,,,,,
Mg1 O17 Si2 U2,154780,12,,96681,12,,,,,,
Mg1 O3 Si1,151740,14,mp-642216,43689,14,,,,,,
Mg1 O3 Si1,151740,14,mp-642216,86241,14,mp-554137,0.0223,0.829,1.24,,
Mg1 O3 Si1,18148,61,mp-5834,34855,61,,,,,,
Mg1 O3 Si1,23887,14,mp-3470,34854,14,,,,,,
Mg1 O3 Si1,23887,14,mp-3470,43689,14,,,,,,
Mg1 O3 Si1,34857,33,,34856,33,,,,,,
Mg1 O3 Si1,35298,60,mp-644879,3547,60,mp-5026,0.0425,0.741,0.592,,
Mg1 O3 Si1,85724,15,,85343,15,,,,,,
Mg1 O3 Si1,86127,61,mp-556940,18148,61,mp-5834,0.107,1.05,0.24,,
Mg1 O3 Si1,86241,14,mp-554137,23887,14,mp-3470,0.106,4.22,0.102,,
Mg1 O3 Si1,86241,14,mp-554137,34854,14,,,,,,
Mg1 O3 Si1,87130,33,,35299,33,mp-557803,,,,,
Mg1 O4 W1,12650,13,mp-18875,8434,13,,,,,,
Mg1 O7 P1,153539,61,,90764,61,,,,,,
Mg1 O9 S1,151606,146,,89408,146,,,,,,
Mg1 O9 Se1,151492,146,,90650,146,,,,,,
Mg2 O14 Sr2 V3,155074,14,mp-745021,91762,14,,,,,,
Mg2 O4 Si1,40237,74,,85004,74,mp-5392,,,,,
Mg2 Sr1,47562,194,,29609,194,mp-2572,,,,,
Mg3 O9 Si2,106716,8,,93367,8,,,,,,
Mg4 O23 Si6,155392,52,,94079,52,,,,,,
Mg4 Sr1,85153,194,mp-567526,45626,194,,,,,,
Mn1 N2 O12 P4,155716,14,,92084,14,,,,,,
Mn1 Nd1 O3,35284,62,mp-25051,39685,62,,,,,,
Mn1 Nd1 O3,51868,62,mp-34980,39685,62,,,,,,
Mn1 O1,154139,225,mp-714882,3103,225,mp-19006,0.0332,1.13,0.159,,
Mn1 O2,117917,12,mp-644514,154160,12,,,,,,
Mn1 O2,117917,12,mp-644514,154166,12,mp-715581,0.00127,0.509,0.0474,,
Mn1 O2,122800,12,,117917,12,mp-644514,,,,,
Mn1 O2,122800,12,,154160,12,,,,,,
Mn1 O2,122800,12,,154166,12,mp-715581,,,,,
Mn1 O2,154142,166,mp-714874,87686,166,mp-25547,0.0205,1.58,0.0345,,
Mn1 O2,154166,12,mp-715581,154160,12,,,,,,
Mn1 O2,87663,164,mp-25558,154114,164,mp-714873,0.00612,0.0913,0.749,,
Mn1 O21 Pb8 Si6,152797,167,mp-699587,41686,167,,,,,,
Mn1 O3 Si1,87328,2,,87177,2,,,,,,
Mn1 O3 Si1,87328,2,,87239,2,,,,,,
Mn1 O3 Si1,87328,2,,87356,2,,,,,,
Mn1 O3 Si1,87356,2,,87177,2,,,,,,
Mn1 O3 Ti1,155671,2,mp-743867,153752,2,,,,,,
Mn1 O7 P2,49530,2,mp-31943,49202,2,mp-697742,0.0197,1.57,0.0988,,
Mn1 O7 P2,49749,4,mp-31982,139374,4,,,,,,
Mn1 O8 S2,169551,146,mp-773972,168654,146,mp-771564,0.0124,0.0476,0.255,,
Mn1 S1,174864,225,,3268,225,mp-2065,,,,,
Mn1 S1,174868,221,,20110,221,mp-556853,,,,,
Mn1 S1,19706,216,mp-1783,174865,216,,,,,,
Mn11 O34 Ta9,152376,-1,,51861,-1,,,,,,
Mn14 Si23,87438,58,mp-650285,37479,58,,,,,,
Mn2 O5 Y1,85354,55,,34825,55,mp-542867,,,,,
Mn2 O5 Yb1,86387,55,,45935,55,mp-704504,,,,,
Mn2 O7 Sb2,41220,152,,38371,152,mp-562121,,,,,
Mn2 Ta1,47578,194,,57,194,mp-12678,,,,,
Mn2 Zr1,47021,194,,1607,194,mp-1014,,,,,
Mn23 Y6,86610,225,,29132,225,mp-1355,,,,,
Mn3 O4,28189,57,mp-25696,86561,57,,,,,,
Mn3 O4,31159,57,,86661,57,,,,,,
Mn3 O4,86219,57,,86561,57,,,,,,
Mn4 O12 Sr3,87320,164,,52876,164,,,,,,
Mn5 O8,154163,12,mp-715008,17332,12,mp-18922,0.0206,0.0566,0.19,,
Mn6 Sn6 Tb1,28041,191,mp-20780,482,191,,,,,,
Mn6 Sn6 Zr1,165486,191,mp-768613,680,191,,,,,,
Mn7 O12 Si1,39029,142,,86803,142,,,,,,
Mn8 O25 Si6,154575,164,,92413,164,,,,,,
Mn9 O18 Si4,155412,33,,102048,33,,,,,,
Mo1 Na2 O8 P1 Tb1,86584,73,mp-565313,35339,73,,,,,,
Mo1 O2,88282,166,mp-25571,154117,166,,,,,,
Mo1 O3,152968,7,mp-705538,154271,7,mp-715474,0.331,0.0146,0.988,,
Mo1 O3,50393,7,,154276,7,mp-715584,,,,,
Mo1 O6 Zn1,154488,4,,91079,4,,,,,,
Mo1 S2,174875,166,,7255,166,mp-558544,,,,,
Mo1 S2,174877,160,,9199,160,mp-1434,,,,,
Mo10 N8 Ni1 O58 P4,154800,2,,96331,2,,,,,,
Mo12 Nd2 O66 U1,155380,15,,95546,15,,,,,,
Mo12 O50 Si1,154308,2,,102255,2,,,,,,
Mo12 O53 Si1,154657,2,,91639,2,,,,,,
Mo12 O68 Sc2 U1,154760,2,,95494,2,,,,,,
Mo15 O28 Pr2,87271,1,mp-33652,50794,1,mp-691162,0.00284,0.183,0.042,,
Mo2 O12 U1,155445,57,,110319,57,,,,,,
Mo2 O12 U1,155663,29,,91419,29,,,,,,
Mo2 O8 Sb1,87667,15,mp-510758,87666,15,,,,,,
Mo2 O8 Tl3,88027,186,,87979,186,mp-25775,,,,,
Mo2 O8 U1,86244,143,mp-704406,44287,143,,,,,,
Mo2 O8 Zr1,86329,31,,28252,31,mp-636731,,,,,
Mo24 Ni5 Se32,86080,1,mp-530701,51719,1,,,,,,
Mo3 N2 O12 Te1,155449,173,,109012,173,,,,,,
Mo3 N3 O4 S18,155285,18,,95119,18,,,,,,
Mo3 Na1 Se3,143616,176,,143415,176,,,,,,
Mo3 Na3 O21 V1,154480,2,,89923,2,,,,,,
Mo3 O15 Rb2 Te1,155522,14,,109013,14,,,,,,
Mo3 Se3 Tl1,143417,176,,21267,176,mp-3411,,,,,
Mo3 Te3 Tl1,143446,176,,43017,176,mp-16096,,,,,
Mo31 Nd4 O56,154317,1,mp-705665,51682,1,,,,,,
Mo5 N4 O17,155168,2,,102125,2,,,,,,
Mo6 Nd2 O42 Te1,154735,2,,95677,2,,,,,,
Mo7 N15 O24 Pd3,155256,14,,104881,14,,,,,,
Mo8 N6 O31,155225,14,,89260,14,,,,,,
Mo8 O49 P6,154397,2,,101135,2,,,,,,
Mo9 N6 Ni1 O38,155637,146,,103895,146,,,,,,
Mo9 N6 O35,155532,2,,107197,2,,,,,,
Mo9 O26,86706,2,mp-640818,33671,2,,,,,,
N1 Na3 O2,152390,46,mp-675597,51860,46,,,,,,
N1 Nb1 O7 W1,113347,227,,113346,227,,,,,,
N1 Nd1 O4,86593,62,,7205,62,mp-607711,,,,,
N1 O23 U3,154405,2,,89159,2,,,,,,
N1 O3 P1,151792,19,,104706,19,,,,,,
N1 O3 Tl1,85243,62,,39756,62,mp-662551,,,,,
N1 O6 P1 V1,151846,4,,109015,4,,,,,,
N1 O6,153606,19,,92443,19,,,,,,
N1 O6,155209,19,,93055,19,,,,,,
N1 O9 S1 U1,155332,14,,96956,14,,,,,,
N1 O9 S2,95074,2,,92456,2,,,,,,
N12 Tl2 Zn1,86677,29,,36543,29,mp-571259,,,,,
N18 W1,85620,147,,46771,147,mp-672264,,,,,
N2 Ni1 O19 P4,153452,2,,100528,2,,,,,,
N2 Np2 O15,154724,2,,95761,2,,,,,,
N2 O1 Si2,126381,36,,9170,36,mp-4497,,,,,
N2 O10 Sr1,151623,15,,89537,15,,,,,,
N2 O10 U1,153567,8,,91620,8,,,,,,
N2 O17 Rb5 S4,155127,2,,89765,2,,,,,,
N2 O4 Pt1,155430,14,,106815,14,,,,,,
N2 O5 P2,155076,18,,92173,18,,,,,,
N2 O5,36496,194,,7718,194,mp-504769,,,,,
N2 O7 U1,155090,60,,89015,60,,,,,,
N2 Pd1 S6,86074,14,mp-27722,47127,14,,,,,,
N20 O25 Os2 Ru2,155410,2,,100201,2,,,,,,
N3 Nd1 O13,154250,14,,118461,14,,,,,,
N3 O14 P3,155403,2,,102527,2,,,,,,
N3 O14 Y1,154708,2,,94259,2,,,,,,
N4 Nd1 O16 S4,155547,14,,119718,14,,,,,,
N4 Ni1 O22 P6,155369,14,,102401,14,,,,,,
N4 O12 U1,152638,14,,86484,14,,,,,,
N4 O15 Rb1 Tm1,154564,14,,95617,14,,,,,,
N4 Si3,3414,159,mp-603694,9264,159,mp-2245,0.742,4.6,0.314,,
N4 Si3,87210,176,mp-583712,11809,176,,,,,,
N4 Si3,87445,159,mp-568867,16902,159,,,,,,
N5 O10 Re2 Ru1,154078,61,,112269,61,,,,,,
N5 O11 P3,153739,7,,95780,7,,,,,,
N5 O4 S6,86423,14,,36670,14,,,,,,
N5 Ta3,15869,63,,12467,63,mp-27488,,,,,
N6 Nd1 Rb3,151766,155,,100771,155,,,,,,
N6 Ni1 O12 Pb2,84644,225,mp-25102,47080,225,,,,,,
N6 O38 S9 Tb4,155372,15,,100507,15,,,,,,
N6 O7 P3,154038,4,,107199,4,,,,,,
N6 O71 P2 W18,154435,2,,88813,2,,,,,,
Na1 O12 P3 Sr1,155122,62,,89631,62,,,,,,
Na1 O17 U4,153849,2,,113185,2,,,,,,
Na1 O19 P3 Zn2,155027,2,,88953,2,,,,,,
Na1 O19 Ta7,154099,55,,105738,55,,,,,,
Na1 O3 P1,36748,88,mp-648053,36747,88,,,,,,
Na1 O3 Ta1,53784,1,,152511,1,mp-676280,,,,,
Na1 O5 V2,85171,31,,34311,31,mp-505821,,,,,
Na1 O53 V1 W12,138748,2,,138747,2,,,,,,
Na1 O8 Si2,109812,60,,154179,60,,,,,,
Na1 O9 Si1 Ti2,153803,132,,107257,132,,,,,,
Na10 O36 P2 Si7 Zr6,152705,1,mp-677336,55385,1,,,,,,
Na10 O69 W12,154859,2,,99094,2,,,,,,
Na11 O82 Pt2 W12,154487,2,,100025,2,,,,,,
Na13 O48 P3 Si9 Zr8,153368,1,mp-695515,57211,1,,,,,,
Na13 O48 P7 Si5 Zr7,153340,1,mp-695390,56983,1,,,,,,
Na13 O48 P7 Si5 Zr7,153350,1,mp-695427,57018,1,,,,,,
Na17 O72 P7 Si11 Zr12,153778,1,mp-697308,57229,1,,,,,,
Na2 O10 Si3 Zr1,155457,19,,108001,19,,,,,,
Na2 O11 P2 Zr1,154230,1,,104904,1,,,,,,
Na2 O11 Si2 Ti2,155402,1,,102601,1,,,,,,
Na2 O12 W3 Zr1,86679,80,mp-566734,44135,80,,,,,,
Na2 O14 Se2 U1,153847,14,,112279,14,,,,,,
Na2 O18 P4 Sr1,155310,44,,95281,44,,,,,,
Na2 O18 S3 Th1,154643,14,,102547,14,,,,,,
Na2 O18 Si6 Zr1,155031,57,,90436,57,,,,,,
Na2 O18 Si6 Zr1,93254,28,,155152,28,,,,,,
Na2 O3 Pr1,86146,15,mp-685712,53062,15,,,,,,
Na2 O3 S1,87284,20,mp-35248,52070,20,,,,,,
Na2 O6 Si1 U1,86398,142,mp-560004,47336,142,,,,,,
Na2 O8 Si2 Ti1,154168,15,,107971,15,,,,,,
Na20 O72 P8 Si10 Zr11,152769,1,mp-677692,55751,1,,,,,,
Na3 O12 P1 Si2 Zr2,55605,1,mp-677437,54785,1,mp-39123,0.00233,0.202,0.293,,
Na3 O12 P1 Si2 Zr2,86441,1,mp-532695,55029,1,,,,,,
Na3 O12 P1 Si2 Zr2,86919,1,mp-686312,55151,1,,,,,,
Na3 O12 P1,155649,2,,155347,2,,,,,,
Na3 O8 P1 Si2,151945,19,,152084,19,mp-657378,,,,,
Na4 Nb4 O31 Ti1,155588,2,,113583,2,,,,,,
Na5 O31 W6,154452,2,,88829,2,,,,,,
Na6 O47 P2 W7,154567,2,,100947,2,,,,,,
Na8 O50 Pt1 W6,155033,14,,100034,14,,,,,,
Na8 O66 U1 W10,155243,15,,90557,15,,,,,,
Nb1 Nd3 O7,136126,62,,6248,62,mp-557763,,,,,
Nb1 Se2,105229,187,mp-643063,46740,187,mp-672271,0.365,0.0099,1.87,,
Nb1 Se2,105229,187,mp-643063,47597,187,mp-571270,0.00219,0,0.0863,,
Nb1 Se2,47597,187,mp-571270,46740,187,mp-672271,0.367,0.0099,1.78,,
Nb19.992 O58 Ti4.008,79963,63,,74256,63,,,,,,
Nb19.992 O58 Ti4.008,91807,63,,90805,63,,,,,,
Nb2 Ni1,150328,227,,109283,227,,,,,,
Nb2 O12 Pb4 Ti1 Zn1,152872,8,mp-684721,57002,8,,,,,,
Nb2 O12 Pb4 Ti1 Zn1,152873,1,mp-684723,57082,1,,,,,,
Nb2 O6 Pb1,86541,160,mp-558608,35618,160,,,,,,
Nd1 O12 P3,155413,5,,101968,5,,,,,,
Nd16 O56 Ti15.24 Zr0.76,118971,4,,118970,4,,,,,,
Nd16 O56 Ti15.24 Zr0.76,68136,4,,68135,4,,,,,,
Nd2 O7 Zr2,10552,227,,1731,227,mp-5977,,,,,
Nd3 O7 Sb1,166488,63,mp-769366,158395,63,mp-754269,0.00971,0.157,0.193,,
Nd3 O7 Ta1,86376,63,mp-31417,33605,63,,,,,,
Ni1 O1,105326,139,,154115,139,,,,,,
Ni1 O1,154119,225,mp-715434,2977,225,mp-19009,0.0409,0.18,0.103,,
Ni1 O10 P2 V2,86022,14,mp-646579,35784,14,,,,,,
Ni1 O11 S1,154216,19,,108131,19,,,,,,
Ni1 O18 Sb2,155481,143,,107318,143,,,,,,
Ni1 O2,154131,71,mp-714876,88155,71,,,,,,
Ni1 O2,154133,71,,151625,71,mp-634706,,,,,
Ni1 O2,154138,164,mp-715324,88603,164,mp-543096,0.000792,0.0704,0.157,,
Ni1 O2,154140,166,mp-715436,52584,166,mp-35925,0.00211,0.0288,0.598,,
Ni1 O2,154159,166,,14825,166,mp-25593,,,,,
Ni1 O2,87898,71,mp-25599,154135,71,,,,,,
Ni1 O23 V5,155454,2,,111357,2,,,,,,
Ni1 O3 Ti1,152278,1,mp-691141,51125,1,,,,,,
Ni1 O3 Ti1,53434,1,,152487,1,mp-698587,,,,,
Ni1 O3 Ti1,53801,1,,152504,1,mp-690546,,,,,
Ni1 O3 Ti1,85840,1,,53451,1,,,,,,
Ni1 O8 S2,169532,146,mp-773676,168164,146,mp-772423,0.00139,0.0004,0.646,,
Ni1 O9 P3,166902,19,mp-767813,48855,19,mp-504166,0.00253,1.05,0.0691,,
Ni1 S1,174866,160,,1296,160,mp-1547,,,,,
Ni1 S1,174870,8,,93700,8,,,,,,
Ni1 S2,174844,191,,126847,191,mp-849075,,,,,
Ni1 S2,174845,225,,126842,225,mp-849053,,,,,
Ni1 Ti1,35045,143,,3752,143,,,,,,
Ni19 O54 Sr24,152357,1,mp-698585,51686,1,,,,,,
Ni3 O4,152070,65,mp-656887,154145,65,mp-714961,0.0222,0.136,0.306,,
Ni3 S2,174867,155,,500,155,mp-362,,,,,
Ni3 S2,174869,5,,90484,5,,,,,,
Ni3 S2,174871,38,,91965,38,,,,,,
Ni3 Sb2 Zn1,84907,164,mp-11620,28044,164,,,,,,
Ni4 O17 Pr8,52972,1,,51253,1,,,,,,
Ni4 Ti3,124722,2,,124721,2,,,,,,
Ni7 O24 P6,86199,12,mp-32385,154268,12,mp-704235,0.0508,0.01,0.287,,
Ni9 Pt4 Ti11,126509,15,,126508,15,,,,,,
Np2 O10 S1,154981,13,,102020,13,,,,,,
O1 Ti2 Zr1,164110,65,mp-752953,9233,65,,,,,,
O1 V1,154141,225,,2550,225,mp-19184,,,,,
O10 P2 Zr1,153791,4,,106023,4,,,,,,
O10 Pr1 S2 Tl1,154244,14,,100749,14,,,,,,
O10 S1 Te1 Tl2,154194,14,,93070,14,,,,,,
O10 S2 Sr1,106212,145,,155450,145,,,,,,
O10 S2 Sr1,154475,171,,89540,171,,,,,,
O10 W3,154172,1,,151542,1,,,,,,
O10 W3,90821,42,,154162,42,,,,,,
O11 Pr1 Se4,154363,14,,89051,14,,,,,,
O11 Re2 V2,86578,36,,86230,36,,,,,,
O11 S2 Sb2,154581,33,,92815,33,,,,,,
O11 Sr1 Te5,152563,10,mp-676528,54157,10,,,,,,
O11 Sr3 Te4,85988,2,mp-30026,43452,2,,,,,,
O11 Sr6 Ta2,152532,129,mp-676378,53873,129,,,,,,
O11 Te4 Yb2,86627,15,,46808,15,mp-683907,,,,,
O12 P2 Zn3,154418,62,,89701,62,,,,,,
O12 Rb3 S3 Tm1,85773,9,mp-680781,46240,9,,,,,,
O12 S3 Sn2,167780,14,mp-768939,167630,14,mp-768936,0.00434,0.0165,0.0709,,
O13 P2 Zn4,153515,13,,90097,13,,,,,,
O14 P2 Te1 Tl2,153859,14,,114909,14,,,,,,
O14 P3 Rb1 Zn2,154663,19,,108303,19,,,,,,
O14 Sb3,154712,11,,95107,11,,,,,,
O15 S2 Tl2,154492,62,,92247,62,,,,,,
O16 P3 Zn2,154404,2,,88874,2,,,,,,
O16 Re3 Yb1,154557,2,,93396,2,,,,,,
O16 S2 Th1,155319,14,,94867,14,,,,,,
O17 P3 Yb1,155361,19,,101777,19,,,,,,
O17 S2 U2,155149,14,,89788,14,,,,,,
O19 S2 U2,154469,15,,90047,15,,,,,,
O2 Sb1,85370,227,mp-22071,36533,227,,,,,,
O2 Se1,86563,55,,46888,55,mp-638005,,,,,
O2 Si1,124314,191,,40639,191,,,,,,
O2 Si1,12834,36,mp-16964,85338,36,mp-556218,0.000314,0.213,0.322,,
O2 Si1,2334,92,,1875,92,mp-6945,,,,,
O2 Si1,34373,154,,1800,154,mp-6930,,,,,
O2 Si1,40649,62,,42753,62,,,,,,
O2 Si1,86701,12,,40448,12,mp-667383,,,,,
O2 Te1,7359,61,mp-2125,3455,61,,,,,,
O2 V1,154113,166,,87776,166,mp-25615,,,,,
O2 W1,87771,166,mp-25648,154128,166,,,,,,
O2 Zr1,12706,14,mp-2858,19047,14,,,,,,
O2 Zr1,171117,61,mp-776404,128918,61,,,,,,
O2 Zr1,171308,61,mp-776427,171117,61,mp-776404,0.0317,0.455,1.67,,
O2 Zr1,23925,137,,123704,137,,,,,,
O23 Rb6 Si10,38497,38,mp-27376,35324,38,mp-555837,0.00519,0.0934,0.266,,
O27 S2 U4 Zn2,154104,12,,98424,12,,,,,,
O27 Tb10 Ti6,87295,8,mp-34439,51448,8,,,,,,
O27 Ti6 Tm10,85708,8,mp-685862,53619,8,,,,,,
O27 Ti6 Tm10,87536,8,mp-675759,52395,8,,,,,,
O3 P1 Rb1,155327,14,,95180,14,,,,,,
O3 Pb1 Zr1,87552,55,,87286,55,,,,,,
O3 Sm2,36690,199,,36440,199,,,,,,
O3 Sr1 Te1,36239,5,mp-561394,35485,5,mp-561385,0.0024,0.0527,0.217,,
O3 Sr1 Te1,85811,1,mp-662523,39271,1,,,,,,
O3 Te1,153493,33,,89416,33,,,,,,
O3 U1,86158,4,,12829,4,mp-616580,,,,,
O3 V7,154155,12,,17127,12,mp-546877,,,,,
O3 V7,154161,2,,50081,2,,,,,,
O3 W1,154130,221,mp-715469,33321,221,mp-19390,0.000465,0.354,0.00234,,
O3 W1,154167,191,mp-715590,7923,191,mp-559175,6.17e-06,0.003,0.0183,,
O3 W1,154170,1,mp-716509,51346,1,mp-699364,0.00296,0.0542,0.429,,
O3 W1,90125,113,,90124,113,,,,,,
O35 Ti16 Y16,152977,1,mp-685259,50827,1,,,,,,
O36 Pb3 U11,86959,59,,38974,59,,,,,,
O38 S1 U6,153842,2,,111616,2,,,,,,
O39 Sr20 Ta8,152236,1,mp-674423,50717,1,,,,,,
O4 Pb1 W1,42936,88,,2413,88,mp-25176,,,,,
O4 Pd1 Zn2,84908,227,,36454,227,mp-22257,,,,,
O4 Rb2 Se1,152740,9,mp-677526,52352,9,,,,,,
O4 S1 Sn1,35741,2,,85499,2,mp-645774,,,,,
O4 Sr2 V1,39922,33,,15274,33,mp-565780,,,,,
O4 Sr2 V1,85693,33,mp-554926,15274,33,mp-565780,0.0396,0.0012,1.31,,
O41 Ti10 Yb14,86879,8,mp-676987,54710,8,,,,,,
O43 Rb8 W13,86055,1,mp-706241,54154,1,,,,,,
O43 Sr24 Ta8,152284,1,mp-675061,51062,1,,,,,,
O47 Se6 U4,155544,11,,119268,11,,,,,,
O49 W18,47225,10,mp-567091,39205,10,mp-19529,0.000886,0,0.00106,,
O5 P1 V1,155849,85,mp-763482,23178,85,,,,,,
O5 P1 V1,155849,85,mp-763482,33450,85,mp-566179,0.00664,0.498,0.803,,
O5 Pb2 S1,9124,12,mp-21497,9095,12,mp-555153,0.00261,0.0176,0.0319,,
O5 Se1 Zn1,155224,14,,93832,14,,,,,,
O5 Si1 Yb2,85149,15,mp-17702,22871,15,,,,,,
O5 Sr1 Ti2,86493,35,mp-680689,45930,35,,,,,,
O5 Ta2,152906,1,mp-684897,50325,1,,,,,,
O5 Te1 Tl1 V1,48498,33,mp-705050,32840,33,mp-639714,0.0154,0.374,0.141,,
O5 Ti1 Tm2,85933,8,mp-530245,50845,8,,,,,,
O5 Ti1 Yb2,153020,8,mp-685819,53512,8,,,,,,
O5 V2,159217,62,mp-775847,170987,62,mp-776882,0.00747,0.72,3.98,,
O5 V2,3162,31,,16636,31,,,,,,
O5 V3,154158,15,,26257,15,mp-542441,,,,,
O53 Sb26,152447,1,mp-675957,85878,1,,,,,,
O58 Se8 U5,153975,11,,119269,11,,,,,,
O6 Pb1 Si1 U1,91905,14,,90962,14,,,,,,
O6 Pb1 V2,151988,21,mp-649492,36993,21,,,,,,
O6 Pb1 V2,85325,21,,151988,21,mp-649492,,,,,
O6 S1 Zn2,153584,19,,92192,19,,,,,,
O6 S7 Sb4 Sr1,154587,14,,95407,14,,,,,,
O6 Sb2 Sr1,152403,15,mp-675680,52527,15,,,,,,
O6 Te2 Th1,86697,14,mp-541285,38657,14,,,,,,
O69 P1 W12,155373,227,,95064,227,,,,,,
O7 P1 V1,155399,14,,102563,14,,,,,,
O7 P4,16312,14,,9377,14,mp-542622,,,,,
O7 Pb1 Si1 U1,154358,14,,89003,14,,,,,,
O7 Pr1 Si2 Y1,152806,14,mp-680387,85455,14,,,,,,
O7 Pr2 Zr2,134645,227,,33693,227,mp-559426,,,,,
O7 Pt2 Sb2,84902,227,mp-20863,33438,227,,,,,,
O7 S1 Sn3,155103,29,,89639,29,,,,,,
O7 S1 Te2,21872,31,mp-4906,11958,31,mp-557480,0.0139,0.38,0.123,,
O7 S1 Te2,28354,31,mp-555902,21872,31,mp-4906,0.00285,0.018,0.402,,
O7 Si2 Y2,86926,11,mp-561531,7466,11,,,,,,
O7 Sm2 Zr2,134648,227,,33694,227,mp-4408,,,,,
O7 Sm3 Ta1,159930,63,mp-755941,128966,63,,,,,,
O7 Ti2 Y2,51414,12,,152986,12,mp-685370,,,,,
O7 W2,154274,227,,131951,227,,,,,,
O8 Rb2 V3,85193,100,,13094,100,mp-510519,,,,,
O8 Rb3 V1,155037,61,,100414,61,,,,,,
O8 S2 Ti1,170206,146,mp-775149,169438,146,mp-772410,0.00488,0.0701,0.0927,,
O8 S2 V1,169515,146,mp-773973,168695,146,mp-771598,0.0063,0.0978,0.155,,
O8 U3,47311,63,mp-560402,36858,63,mp-559906,0.00422,0.0184,0.126,,
O8 V3,151554,12,,154152,12,,,,,,
O8 V3,154156,12,,91165,12,,,,,,
O8 V3,154157,12,,93186,12,,,,,,
O8 W3,39191,21,,154165,21,,,,,,
O8 W3,84830,65,mp-19066,154164,65,,,,,,
O9 P2 Pb1,153467,14,,106000,14,,,,,,
O9 P2 Rb1 Zn1,154035,2,,108304,2,,,,,,
O9 P3 Sn1,165822,19,mp-765595,49557,19,mp-26762,0.0112,0.0078,0.0212,,
O9 P3 V1,165769,19,mp-767740,49060,19,mp-32443,0.0106,0.0542,0.336,,
O9 Sb2 Te2,38675,14,,152025,14,mp-653554,,,,,
O9 Sb2 Te2,86660,14,,152025,14,mp-653554,,,,,
O9 Sb2 Te2,86660,14,,38675,14,,,,,,
O9 Sb2 Te2,86665,14,mp-559894,38675,14,,,,,,
O9 Sb2 Te2,86665,14,mp-559894,86660,14,,,,,,
O9 Ti3 V2,153871,15,mp-743987,116691,15,,,,,,
P1 Pt1 Sc1,84767,62,mp-12480,48364,62,,,,,,
P1 Se4 Tl3,150425,62,mp-614491,9376,62,mp-4160,0.0183,0.115,2.46,,
P1 Se4 Tl3,150425,62,mp-614491,9692,62,,,,,,
P2 Pt1 Si2,85260,4,mp-505309,16317,4,,,,,,
P8 S29 Ti4,85783,9,,51073,9,mp-685300,,,,,
Pt1 Tb1,149830,62,,11908,62,,,,,,
Pt1 Tb2,84782,62,mp-11551,27580,62,,,,,,
