snlgroup_id 1,snlgroup_id 2,snl_id 1,snl_id 2,shared icsd_id,matches
153787,104220,347488,226834,73684,False
154323,104529,350236,227521,74404,False
155106,104363,352466,227166,74026,False
154314,104310,350198,227062,73917,False
155256,104881,352904,228447,75383,False
137100,28075,299945,36348,281663,True/True/True/True
151806,104015,338434,226256,73077,False
155428,105101,353375,228955,75898,True/True/True/True
154304,104020,350166,226270,73091,False
155470,104076,353517,226483,73306,False
155621,104000,353944,226179,72997,True/True/True/True
151784,103829,338332,225696,72494,True/True/True/True
153448,103881,346435,225854,72652,False
154020,103774,348273,225516,72313,False
155628,103916,353975,225961,72763,False
153438,103588,346395,225064,71850,False
154637,103475,351199,224785,71561,False
154819,103977,351652,226107,72923,False
155177,103818,352647,225667,72465,False
153444,103373,346416,224543,71316,False
85348,38385,145485,53224,67321,True/True/True/True
85348,38385,145485,147000,67321,True/True/True/True
85348,38385,145485,221561,67321,True/True/True/True
85348,38385,145485,340170,67321,True/True/True/True
85348,38385,145485,340240,67321,True/True/True/True
154175,103317,349052,224387,71156,False
154667,103316,351287,224386,71155,False
178153,5085,411689,6170,245104,False
178153,5085,411689,291884,245104,False
151879,116924,338703,259904,109520,False
151771,103124,338288,224021,69875,True/True/True/True
154620,103228,351160,224188,70044,False
178168,67522,411711,260318,110041,False
155624,103462,353960,224756,71532,False
154768,103007,351529,223734,69572,False
153455,102998,346461,223721,69559,False
155634,103016,353993,223751,69589,False
154033,102788,348371,223315,69144,False
155625,102795,353969,223325,69154,False
153458,102786,346479,223309,69138,False
153456,102987,346463,223689,69527,False
113510,27839,249431,36031,97334,True/True/True/True
153417,102638,346323,222958,68777,False
154978,102774,352129,223288,69116,False
155723,103223,354847,224182,70037,False
155723,103223,354847,346467,70037,True/True/True/False
154636,102548,351198,222708,68517,False
155028,102767,352257,223252,69080,True/True/True/True
152469,117431,342433,260583,110323,False
154953,111919,352069,245730,93546,False
155400,102540,353266,222688,68497,False
155401,102536,353267,222673,68482,False
154618,102546,351158,222703,68512,False
155403,102527,353270,222653,68462,False
154643,102547,351221,222706,68515,False
155702,102534,354654,222669,68478,False
155702,102534,354654,348368,68478,False
151736,34644,338060,47123,157334,True/True/True/True
151736,34644,338060,161456,157334,True/True/True/True
151736,34644,338060,169737,157334,True/True/True/True
151736,34644,338060,169839,157334,True/True/True/True
151736,34644,338060,177244,157334,True/True/True/True
151736,34644,338060,268035,157334,True/True/True/True
151736,34644,338060,338425,157334,True/True/True/True
151736,34644,338060,340529,157334,True/True/True/True
151736,34644,338060,340631,157334,True/True/True/True
155216,102405,352774,222327,68126,False
154536,91623,350971,189452,20644,False
154977,102473,352127,222476,68281,False
155684,102113,354456,221529,67282,False
155684,102113,354456,347484,67282,False
153413,102086,346314,221421,67156,False
155366,102175,353199,221714,67481,False
154981,102020,352132,221255,66990,False
155620,119843,353930,266260,155531,False
154308,102255,350179,221917,67692,False
155382,102476,353216,222488,68293,False
155359,102006,353187,221237,66971,False
151832,101980,338529,221131,66856,False
151971,101956,339437,221081,66806,False
155226,102011,352808,221246,66980,False
151839,101924,338573,220995,66715,False
151839,101924,338573,347482,66715,False
155066,101897,352365,220906,66624,False
155166,102008,352602,221239,66973,False
154602,101772,351131,220598,66310,False
154103,101792,348781,220651,66363,False
154295,102071,350109,221372,67106,False
155073,101923,352383,220986,66706,False
155412,102048,353287,221306,67041,False
151787,101628,338349,220307,65999,False
151776,101603,338300,220265,65956,False
154398,89317,350609,183473,2227,False
154803,101776,351620,220607,66319,False
155070,101527,352379,220079,65761,False
154807,101497,351626,220001,65681,False
153419,101472,346339,219944,65622,False
155339,101525,353152,220070,65752,False
155131,101493,352521,219977,65657,False
151816,101431,338486,219762,65439,False
151841,101433,338591,219796,65473,False
151807,101335,338435,219485,65151,False
154792,101455,351590,219838,65515,False
155351,101311,353175,219365,65029,False
155304,101310,353023,219364,65028,False
151764,101128,338258,218922,63681,False
155349,100714,353172,217792,62434,False
155361,101777,353192,220608,66320,False
154815,101303,351641,219352,65016,False
155290,100959,352997,218484,63207,False
155397,100931,353256,218414,63134,False
155408,101499,353277,220003,65683,False
102372,101008,222231,351109,68016,True/True/True/True
153429,100889,346370,218304,63006,False
154600,100827,351126,218139,62809,False
154567,100947,351052,218455,63177,False
155442,110136,353438,241817,89475,False
154793,100780,351593,218021,62680,False
151766,100771,338264,217993,62652,False
155080,100862,352397,218249,62949,False
154988,100914,352147,218367,63074,False
154236,100716,349203,217794,62436,False
155330,100707,353136,217777,62419,False
154244,100749,349222,217938,62589,False
153447,100712,346428,217790,62432,False
154621,100736,351161,217877,62523,False
151765,100705,338259,217775,62417,False
155283,100746,352985,217924,62572,False
153196,100676,345484,217695,62325,False
155172,100748,352629,217936,62586,False
155404,100935,353271,218421,63141,True/True/True/True
151781,100605,338307,217447,62061,False
151835,100469,338559,216894,61292,True/True/True/True
151815,100461,338484,216886,61284,True/True/True/True
155406,100610,353274,217461,62075,False
155371,100590,353204,217385,61809,False
155674,100444,354395,216849,61243,False
155288,100925,352995,218400,63117,True/True/True/True
151751,100313,338205,216509,60888,False
153459,100328,346481,216556,60938,False
151748,100310,338195,216504,60883,False
154668,100326,351288,216552,60934,False
154228,100384,349187,216708,61096,False
153416,100278,346322,216419,60796,False
154032,100277,348361,216418,60795,False
151660,90683,337115,186841,15081,True/True/True/True
151755,100212,338214,216253,60623,False
151757,100190,338218,216177,60533,True/True/True/True
153415,100148,346321,216000,60259,False
93271,1262,194188,1405,27803,False
93271,1262,194188,132570,27803,False
93271,1262,194188,144058,27803,False
93271,1262,194188,146845,27803,False
93271,1262,194188,148666,27803,False
93271,1262,194188,212442,27803,False
93271,1262,194188,340319,27803,False
93271,1262,194188,340457,27803,False
154302,100297,350151,216460,60839,False
155037,100414,352274,216780,61171,False
151752,100114,338206,215914,60136,False
154316,100288,350202,216433,60811,False
155385,100268,353219,216408,60785,False
153775,99863,347434,215144,59354,False
154903,99916,351835,215401,59612,False
154678,99864,351316,215146,59356,False
150907,150906,334856,334854,30315,False
150907,150906,334856,334873,30315,False
155335,99790,353143,214951,59137,False
151506,91220,336591,188487,16934,True/True/True/True
154809,99265,351632,213061,56961,False
155005,100475,352191,216949,61347,False
155356,99883,353182,215185,59392,False
154594,99871,351103,215157,59366,False
155273,97235,352968,206885,50174,False
151796,105404,338385,230194,77328,False
155265,99079,352941,212526,56394,True/True/True/True
154064,99083,348491,212547,56419,False
154817,98635,351647,211114,54912,False
154701,92822,351369,192903,26366,False
153768,98566,347409,210995,54788,False
155357,99637,353183,214046,58093,False
47672,27516,256369,35617,105636,False
154789,99063,351585,212496,56356,False
155287,98601,352991,211052,54850,False
151849,101536,338626,220099,65781,False
155260,98002,352931,208678,52031,False
154101,98439,348774,210573,54147,False
178177,97701,411880,207976,51304,False
154794,97423,351597,207352,50661,False
154756,97618,351508,207793,51109,False
154593,97757,351099,208075,51403,False
152029,38861,340225,53968,71273,True/True/True/True
152029,38861,340225,137403,71273,True/True/True/True
152029,38861,340225,165715,71273,True/True/True/True
152029,38861,340225,224499,71273,True/True/True/True
152029,38861,340225,340691,71273,True/True/True/True
155317,97258,353084,206944,50234,False
154552,97238,351023,206889,50178,False
155305,95041,353025,199376,36181,False
153733,95559,347278,200814,39347,False
155264,97147,352936,206707,49910,False
154649,97124,351236,206640,49730,False
154765,97251,351523,206921,50210,False
85281,33781,144479,45562,150550,True/True/True/True
85281,33781,144479,261503,150550,True/True/True/True
153565,91517,346836,189223,20370,False
153761,97137,347375,206681,49773,False
155360,97135,353188,206678,49770,False
155292,97152,353000,206714,49917,False
154633,97134,351191,206677,49769,False
155344,97049,353161,206387,49010,False
154758,97004,351510,206241,48006,False
154626,97011,351171,206273,48041,False
154629,97012,351178,206274,48042,False
154603,97236,351132,206886,50175,False
154843,97069,351754,206454,49552,False
155267,96888,352952,205916,44890,False
155337,97075,353149,206462,49560,True/True/True/True
153738,96585,347292,203866,42698,False
154865,117450,351787,260606,110347,False
128123,32131,282830,43400,172341,False
155271,96624,352964,204337,43075,False
153750,96550,347338,203657,42462,False
151973,105336,339474,229888,76974,False
151973,105336,339474,339233,76974,True/True/True/False
174856,96468,403396,203053,41781,False
174856,96468,403396,345490,41781,False
174856,96468,403396,403488,41781,False
153751,96353,347340,202615,41317,False
134721,25198,295647,32692,250098,False
154207,94248,349142,197089,31786,False
153747,96234,347329,202350,41043,False
154800,96331,351612,202591,41293,False
153746,96188,347330,202217,40905,False
153745,96040,347318,201917,40581,False
102403,11934,222324,14836,68123,False
154752,96303,351497,202506,41206,False
154577,95994,351068,201788,40438,False
154598,95992,351120,201776,40425,False
153741,95926,347301,201572,40172,False
155275,96055,352971,201951,40616,False
153742,95827,347307,201362,39917,False
155251,95880,352876,201470,40063,True/True/True/True
154724,95761,351427,201244,39793,False
154715,95662,351410,201038,39575,False
154238,95782,349207,201289,39839,False
154735,95677,351464,201080,39623,False
153195,95599,345483,200892,39425,False
154725,95781,351431,201287,39837,False
154729,95689,351452,201113,39657,False
153735,95587,347284,200860,39393,False
153185,95564,345468,200824,39357,False
154211,95652,349148,201012,39549,False
154750,96374,351493,202650,41352,True/True/True/True
153734,95586,347283,200858,39391,False
153725,95545,347254,200794,39327,False
155282,95565,352983,200825,39358,False
154734,95573,351463,200839,39372,False
153184,95544,345467,200793,39326,True/True/True/True
153730,95534,347271,200775,39308,False
153199,95533,345495,200774,39307,False
153524,90750,346729,187045,15291,False
153190,95502,345473,200700,39229,False
154740,95493,351472,200684,39213,False
155342,95554,353157,200806,39339,False
153187,95473,345470,200599,38927,True/True/True/True
155272,95496,352967,200688,39217,False
154631,95476,351185,200606,39010,False
154558,95515,351040,200735,39266,False
154731,95379,351458,200312,38120,False
155380,95546,353214,200795,39328,False
155310,95281,353048,200013,37211,False
154587,95407,351088,200462,38340,False
155492,95283,353616,200016,37214,True/True/True/True
155492,95283,353616,353040,37214,True/True/True/True
155277,95803,352973,201324,39875,False
154733,95244,351462,199919,37113,False
153720,95235,347244,199900,37092,False
154565,95232,351050,199890,37081,False
153717,95126,347231,199626,36461,False
155569,117356,353810,260488,110227,False
86766,35756,165678,49244,27086,False
86766,35756,165678,155818,27086,False
86766,35756,165678,156256,27086,False
86766,35756,165678,162526,27086,False
86766,35756,165678,174886,27086,False
86766,35756,165678,193582,27086,False
153715,95079,347225,199490,36308,False
153716,95111,347226,199587,36421,False
153714,95071,347223,199474,36291,False
153431,100682,346376,217718,62355,True/True/True/True
153705,95055,347205,199432,36246,False
155306,95053,353035,199423,36235,False
153700,95038,347199,199372,36176,True/True/True/True
153712,95021,347217,199313,36100,False
153709,95020,347213,199312,36099,False
155324,95095,353118,199550,36383,False
155249,95037,352865,199369,36173,False
155589,116951,353859,259932,109549,False
153698,95004,347197,199262,36047,False
155276,95003,352972,199261,36046,False
155274,94958,352970,199149,35697,False
153181,94911,345450,199007,35511,False
153702,94937,347201,199091,35636,False
153699,94902,347198,198958,35454,False
155320,94880,353092,198918,35417,False
155285,95119,352987,199608,36443,False
154560,94895,351042,198937,35436,False
155319,94867,353090,198864,35357,False
154716,94809,351411,198699,35179,False
153689,94803,347178,198693,35171,False
154755,95013,351503,199297,36082,False
154531,94695,350955,198445,34765,False
154703,94691,351379,198437,34755,False
154710,94940,351402,199094,35639,True/True/True/True
155688,94710,354507,198467,34794,False
153685,94664,347160,198387,34652,False
155268,94671,352956,198399,34671,False
154204,94677,349135,198413,34686,False
153682,94656,347152,198364,34608,False
155307,95063,353038,199453,36269,False
153678,94584,347143,198177,34191,False
155234,94559,352827,198131,34077,False
153683,94585,347154,198178,34192,False
153673,94524,347134,198044,33956,False
154713,94930,351408,199072,35604,True/True/True/True
153674,94473,347136,197797,33707,False
153481,88993,346600,182586,1102,False
154714,94556,351409,198121,34067,False
153672,94431,347131,197659,33551,False
153174,94403,345424,197577,33265,False
153671,94441,347130,197693,33585,False
153176,94391,345441,197541,33193,False
155239,94402,352845,197576,33264,False
153661,94377,347110,197506,32722,False
154814,94476,351639,197831,33741,False
153669,94378,347127,197507,32723,False
155508,94400,353703,197574,33262,False
155228,94332,352814,197390,32593,False
84586,18605,122713,23577,40782,False
84586,18605,122713,142287,40782,False
84586,18605,122713,202111,40782,False
155214,94301,352761,197311,32510,False
153664,94253,347116,197116,31830,False
154708,94259,351400,197142,31872,False
155489,94260,353584,197143,31873,False
155489,94260,353584,352756,31873,False
153652,94121,347096,196691,31243,True/True/True/True
155248,94201,352863,196907,31567,False
85805,37144,152242,51374,36637,True/True/True/True
85805,37144,152242,199788,36637,True/True/True/True
154684,94134,351323,196714,31267,False
153173,94053,345422,196503,31036,False
153656,94054,347102,196504,31037,False
154745,94136,351481,196717,31270,False
154718,94100,351415,196645,31195,False
153654,94026,347100,196437,30954,False
154742,94046,351476,196483,31006,False
154218,94013,349168,196422,30926,True/True/True/True
154746,94499,351482,197947,33857,False
154585,94043,351086,196478,30999,False
153655,93988,347101,196368,30870,False
155197,93909,352713,196173,30655,False
154547,93957,351007,196310,30796,False
155373,95064,353207,199457,36274,False
155737,93906,355026,196165,30646,False
155737,93906,355026,352800,30646,False
154539,93895,350980,196142,30621,False
153649,93845,347083,196036,30453,False
154717,93859,351413,196069,30534,False
155215,93870,352770,196088,30554,False
155224,93832,352792,195963,30356,False
155195,93996,352711,196386,30888,False
153642,93585,347059,195304,29020,False
155221,93722,352787,195659,29411,True/True/True/True
155161,93721,352594,195656,29406,False
154529,93542,350948,194969,28673,False
154010,118345,348206,262561,151707,False
153641,93475,347056,194754,28439,False
155392,94079,353237,196599,31142,False
153643,93465,347063,194726,28404,False
154198,93491,349121,194779,28475,False
154057,93384,348471,194518,28193,False
153640,93321,347054,194332,27980,False
155157,93260,352590,194153,27756,False
153633,93116,347032,193824,27353,False
153629,93056,347026,193619,27126,False
154408,89846,350637,184753,8025,False
155109,92953,352476,193316,26781,False
87462,4246,177779,5090,417821,True/True/True/True
87462,4246,177779,307971,417821,True/True/True/True
155108,92921,352474,193210,26669,False
155207,92954,352738,193317,26782,False
153621,92885,347004,193093,26554,False
155208,92964,352740,193330,26795,False
154702,93867,351374,196080,30545,False
155201,92834,352724,192928,26390,False
155393,92828,353238,192917,26380,False
154777,100226,351553,216298,60673,False
154189,92750,349088,192721,26176,False
154234,92755,349200,192732,26187,False
153612,92741,346976,192688,26137,False
153874,116389,347909,258152,107664,False
151482,92740,336415,192687,26136,False
153614,92720,346980,192619,26040,False
153165,92718,345404,192616,26037,True/True/True/True
155198,92691,352715,192565,25824,False
155350,92793,353174,192865,26329,False
154239,92708,349208,192593,26011,False
154898,117824,351827,261182,150218,False
154791,92830,351589,192919,26382,False
153596,92647,346925,192380,25633,False
151522,92628,336639,192320,25569,False
154176,92659,349056,192446,25702,False
154208,92585,349143,192119,25032,False
154694,92476,351348,191869,24762,False
84906,4532,136881,5451,162830,False
84906,4532,136881,141038,162830,False
84906,4532,136881,147800,162830,False
84906,4532,136881,178846,162830,False
84906,4532,136881,273470,162830,False
153599,92320,346936,191403,24269,False
153872,116384,347907,258147,107659,False
88815,14921,181971,18698,64,False
155672,92412,354343,191669,24551,True/True/True/True
155672,92412,354343,346944,24551,True/True/True/True
154491,92254,350808,191223,24084,False
154513,92211,350881,191094,23948,False
155250,88832,352871,182019,117,False
154505,91984,350841,190400,23190,False
154477,91858,350782,190035,22195,False
154485,91859,350797,190036,22196,False
154687,95268,351333,199976,37174,False
155716,92084,354789,190694,23510,False
155716,92084,354789,350843,23510,False
155487,91828,353554,189905,22053,False
155487,91828,353554,352688,22053,False
154213,92722,349153,192621,26042,False
155682,91824,354449,189900,22048,False
155682,91824,354449,346878,22048,False
155187,91823,352689,189899,22047,False
153572,91758,346871,189740,20963,False
155188,91992,352692,190429,23223,False
154622,91781,351162,189813,21073,False
154570,91574,351055,189360,20530,False
153853,111733,347855,245216,93024,False
153697,94906,347194,198984,35485,True/True/True/True
155148,91757,352568,189738,20961,False
151580,91595,336803,189393,20564,False
153568,91614,346854,189429,20616,False
154542,91656,350991,189525,20723,False
151566,91561,336770,189329,20490,False
151467,91546,336370,189294,20450,False
154468,91631,350763,189469,20662,True/True/True/True
151563,91514,336763,189214,20360,False
155725,91914,354857,190193,22372,False
155725,91914,354857,350969,22372,False
151571,91479,336778,189133,20270,False
154657,91639,351265,189489,20683,False
153563,91461,346831,189083,20220,False
154530,91570,350951,189352,20522,False
153548,91259,346802,188603,17071,False
153462,106136,346491,232265,79525,False
153546,91218,346798,188472,16918,False
151900,111003,338763,243682,91461,False
151545,91167,336714,188315,16731,False
151531,91142,336676,188243,16657,False
155261,91202,352932,188426,16869,False
153543,91114,346787,188175,16586,False
153160,91478,345396,189132,20269,False
153544,91133,346786,188217,16630,False
154520,91062,350898,188036,16430,False
154555,91137,351033,188230,16643,False
154538,91081,350975,188072,16466,False
154596,91080,351114,188071,16465,False
155045,90989,352307,187738,16073,False
154665,91088,351283,188088,16485,False
151481,90948,336413,187636,15958,False
154522,90968,350915,187682,16008,False
154528,90922,350943,187571,15883,False
151877,117525,338698,260699,110446,False
154484,90873,350796,187438,15729,True/True/True/True
153541,90869,346767,187430,15721,False
154493,91052,350812,187999,16393,True/True/True/True
92237,154289,191184,350046,24039,False
92237,154289,191184,352013,24039,False
155175,90881,352633,187481,15782,False
153540,90777,346764,187113,15361,False
155167,90776,352603,187112,15360,False
154415,90808,350656,187226,15479,False
153538,90740,346758,187025,15270,False
154318,90804,350220,187212,15465,False
154635,91024,351197,187889,16266,False
153533,90733,346750,187002,15247,False
153522,90679,346717,186831,15068,False
153530,90643,346738,186695,14329,False
176398,90654,407567,186744,14378,False
153539,90764,346759,187083,15330,False
153526,90621,346733,186640,14267,False
154320,90748,350227,187042,15288,False
176407,90597,407821,186586,14210,False
151488,90486,336434,186237,10434,False
178192,90523,412527,186344,12129,False
155639,106864,354004,234153,81465,False
153523,90460,346722,186165,10360,False
154679,102260,351317,221932,67707,False
155159,90467,352592,186177,10372,False
153626,93065,347010,193638,27148,False
103491,13041,224824,16324,71600,True/True/True/True
151786,100228,338346,216300,60675,False
154423,90443,350674,186097,10285,False
154478,90404,350786,186007,10190,False
154490,90401,350807,185997,10178,False
153519,90395,346712,185990,10171,False
155144,90406,352561,186014,10199,False
154753,99795,351498,214960,59151,False
151540,90351,336702,185854,10027,False
153518,90344,346711,185835,10008,False
154693,91778,351347,189792,21051,False
153582,92167,346897,190970,23820,False
153514,90186,346707,185476,9561,False
154409,90295,350639,185757,9924,False
153516,90288,346709,185726,9889,False
153515,90097,346708,185300,9349,False
153722,95278,347250,200000,37198,False
154467,90094,350762,185295,9344,False
151984,36813,339591,50967,8196,True/True/True/True
151984,36813,339591,184908,8196,True/True/True/True
151984,36813,339591,340737,8196,True/True/True/True
155030,90091,352259,185292,9341,True/True/True/True
155531,118083,353745,261948,151028,False
153178,89887,345445,184842,8127,False
155029,89944,352258,184964,8254,False
155140,89952,352543,184978,8268,False
154515,89850,350889,184765,8038,False
155211,94255,352757,197118,31839,False
154394,89833,350596,184719,6314,False
154444,89841,350721,184746,8018,False
151527,89816,336657,184689,6280,False
151529,89783,336662,184641,6224,False
154997,89773,352176,184619,6198,False
154996,89763,352174,184606,6185,False
155105,89789,352465,184650,6233,False
154796,97605,351601,207766,51082,False
154414,89858,350652,184782,8057,False
151663,89711,337122,184462,6012,False
85193,13094,142642,45473,150326,False
85193,13094,142642,135762,150326,False
85193,13094,142642,144187,150326,False
85193,13094,142642,261285,150326,False
85193,13094,142642,333280,150326,False
153503,89719,346674,184492,6053,False
153504,89706,346675,184446,4438,False
154476,89729,350781,184524,6091,False
155102,89660,352459,184383,4345,True/True/True/True
151626,89602,336994,184268,4207,False
151654,89607,337097,184274,4213,True/True/True/True
151654,89607,337097,352265,4213,True/True/True/True
154440,89758,350716,184594,6172,False
153497,89589,346656,184231,4152,False
153500,89561,346661,184152,4061,False
155098,89544,352446,184094,2938,False
154993,89574,352167,184180,4092,True/True/True/True
151623,89537,336977,184083,2927,False
153495,89495,346646,183985,2818,False
154111,106634,348800,233570,80876,False
153490,89490,346631,183971,2804,False
155133,89595,352523,184240,4161,False
155147,89488,352567,183967,2800,False
155120,89460,352494,183899,2730,False
154460,89494,350748,183983,2816,False
153498,89458,346657,183894,2724,False
155122,89631,352498,184324,4276,False
154511,89508,350857,184017,2851,False
154470,89443,350766,183847,2620,False
151611,89440,336947,183843,2616,False
154419,89442,350666,183846,2619,False
155163,89444,352598,183848,2621,False
155095,89438,352437,183836,2608,False
153494,89413,346645,183766,2538,False
154382,89409,350554,183760,2532,False
86637,33891,163375,45733,151402,False
86637,33891,163375,262264,151402,False
154416,89388,350657,183698,2463,False
89946,8503,184967,10348,8257,False
89946,8503,184967,131600,8257,False
89946,8503,184967,138600,8257,False
89946,8503,184967,148909,8257,False
89946,8503,184967,340432,8257,False
154403,89369,350615,183629,2392,False
154999,89380,352179,183665,2428,False
42952,9191,163206,11264,36237,False
42952,9191,163206,199425,36237,False
155002,89346,352187,183563,2324,False
154411,89394,350645,183706,2473,False
155151,89379,352572,183664,2427,False
153487,89330,346625,183514,2272,False
153492,89350,346637,183572,2333,False
104736,14151,228148,17706,75070,False
155731,99960,354984,215544,59753,False
155731,99960,354984,351537,59753,True/True/True/False
154449,89305,350728,183427,2171,False
151604,89268,336936,183308,2041,False
154391,89322,350585,183494,2252,False
155220,89254,352782,183261,1992,False
154501,89253,350829,183258,1989,False
154579,89252,351074,183257,1988,False
153189,89236,345472,183224,1955,False
86903,39146,167976,54322,73303,True/True/True/True
86903,39146,167976,226480,73303,True/True/True/True
155315,89560,353081,184137,4044,False
153171,94417,345420,197605,33293,False
154383,89229,350555,183206,1935,False
155183,89201,352672,183115,1834,False
151675,89151,337172,182977,1566,False
154388,89215,350571,183146,1867,False
154405,89159,350619,183014,1639,False
154380,89096,350542,182860,1442,False
154422,89082,350670,182828,1393,False
155092,89064,352428,182794,1359,False
153483,89041,346611,182750,1300,False
154379,89245,350541,183240,1971,False
154554,89037,351029,182740,1290,False
154462,89086,350750,182841,1416,False
92695,7885,192569,41818,25828,False
154358,89003,350470,182633,1149,False
155090,89015,352424,182664,1209,False
155238,89275,352843,183335,2070,False
153482,88994,346606,182587,1103,False
155006,89375,352192,183643,2406,False
155116,88963,352489,182472,964,False
154400,88997,350612,182608,1124,False
155027,88953,352256,182451,942,False
155699,88961,354621,182469,961,False
155699,88961,354621,350460,961,True/True/True/False
155241,89463,352852,183902,2733,False
151599,88895,336916,182246,437,False
154540,89022,350981,182675,1220,False
154504,88964,350834,182480,974,False
154404,88874,350618,182154,329,False
154371,89173,350507,183057,1698,False
154376,88844,350533,182061,177,False
154396,88811,350600,181961,51,False
155087,88872,352412,182151,324,False
151587,88847,336853,182075,194,True/True/True/True
154893,117622,351822,260850,110609,False
154991,88865,352153,182133,302,False
86450,37405,160418,51834,49652,False
86450,37405,160418,206517,49652,False
155064,100699,352358,217747,62389,False
92014,88557,190509,349061,23311,False
154373,88860,350517,182124,293,True/True/True/True
154373,88860,350517,354683,293,True/True/True/True
151608,89284,336943,183366,2102,False
151608,89284,336943,346560,2102,False
154390,88795,350584,181924,10,False
153861,114884,347880,252416,100444,False
155333,95242,353141,199916,37109,False
151963,36094,339321,49753,102429,True/True/True/True
151963,36094,339321,155622,102429,True/True/True/True
151963,36094,339321,158948,102429,True/True/True/True
151963,36094,339321,164432,102429,True/True/True/True
151963,36094,339321,175329,102429,True/True/True/True
151963,36094,339321,253261,102429,True/True/True/True
151963,36094,339321,339504,102429,True/True/True/True
155340,95104,353154,199572,36406,False
153499,89522,346659,184052,2893,True/True/True/True
154442,88796,350719,181925,11,False
154240,100561,349214,217272,61695,False
84651,24628,125159,31986,51696,False
84651,24628,125159,138278,51696,False
84651,24628,125159,147380,51696,False
84651,24628,125159,154365,51696,False
84651,24628,125159,168038,51696,False
84651,24628,125159,172496,51696,False
84651,24628,125159,174160,51696,False
84651,24628,125159,208361,51696,False
84651,24628,125159,335830,51696,False
101693,87651,220446,352819,66150,False
154599,91061,351122,188035,16429,False
111182,87658,243976,353526,91763,True/True/True/True
155497,117235,353674,260316,110039,False
151837,107628,338570,236070,83428,False
154294,102199,350108,221778,67549,False
153807,109636,347594,240542,88133,False
153986,118086,348165,261953,151034,False
154056,92927,348470,193254,26716,False
155321,100744,353097,217916,62563,False
155437,104238,353411,226889,73742,False
155548,114137,353773,250806,98752,False
153978,113585,348147,249623,97536,False
154641,92046,351209,190595,23398,False
151810,106093,338443,232161,79419,False
155413,101968,353288,221114,66839,False
154601,92721,351127,192620,26041,False
112777,24964,247792,32421,95645,False
90619,12780,186636,15940,14260,False
90619,12780,186636,138440,14260,False
153845,112863,347832,248016,95871,False
154410,90410,350643,186022,10208,False
154519,91872,350894,190064,22224,False
153820,112582,347722,247436,95281,False
85402,25221,146401,32718,21029,False
85402,25221,146401,153508,21029,False
85402,25221,146401,176784,21029,False
85402,25221,146401,189771,21029,False
155493,100687,353619,217727,62364,False
155493,100687,353619,353251,62364,True/True/True/False
154214,95657,349157,201027,39564,False
153604,92398,346948,191616,24498,False
153202,97104,345517,206547,49684,False
153825,111648,347735,245048,92855,True/True/True/True
155100,92728,352449,192642,26061,False
154825,117340,351667,260460,110199,False
87390,4248,175250,5092,417824,True/True/True/True
87390,4248,175250,307974,417824,True/True/True/True
155700,89725,354631,184520,6087,False
155700,89725,354631,350683,6087,True/True/True/False
155377,102201,353211,221780,67551,False
154982,102063,352133,221358,67093,False
85390,39480,146190,54776,75904,False
85390,39480,146190,138905,75904,True/True/True/False
85390,39480,146190,142370,75904,False
85390,39480,146190,228961,75904,False
153832,112424,347766,247026,94861,False
86096,35498,155735,48920,6078,False
86096,35498,155735,184513,6078,False
86096,35498,155735,339087,6078,False
155018,90079,352225,185254,9301,False
154683,98901,351322,211884,55701,False
155099,89202,352448,183116,1835,False
154634,95129,351194,199639,36474,False
154726,94757,351433,198580,35011,True/True/True/True
154327,91226,350250,188501,16953,False
86698,4999,164445,6068,250451,False
86698,4999,164445,295966,250451,False
153983,117623,348160,260851,110610,False
150608,150590,334348,334326,16603,False
154773,109399,351545,240071,87637,False
154816,95696,351643,201121,39665,False
86572,36830,162369,50988,8208,True/True/True/True
86572,36830,162369,184920,8208,True/True/True/True
154448,89647,350727,184354,4313,False
119265,34182,264737,46299,153980,False
119265,34182,264737,160442,153980,False
119265,34182,264737,167980,153980,False
86471,38459,160692,53315,12164,False
86471,38459,160692,186376,12164,False
155243,90557,352854,186442,14063,False
87426,6922,176715,8373,240354,False
87426,6922,176715,290985,240354,False
153754,96376,347348,202652,41354,False
153830,111691,347754,245155,92962,False
154551,92408,351020,191646,24528,False
154630,94494,351180,197918,33828,False
151653,93563,337095,195240,28952,False
155409,101065,353278,218721,63451,False
155666,103821,354321,225673,72471,False
155666,103821,354321,346410,72471,False
85268,34684,144325,47217,157654,False
85268,34684,144325,268343,157654,False
85268,34684,144325,338005,157654,True/True/True/False
154081,112413,348545,247006,94840,False
153718,95178,347237,199746,36593,True/True/True/True
154523,91236,350918,188538,17001,False
86213,35712,157242,49184,418595,True/True/True/True
86213,35712,157242,163627,418595,True/True/True/True
86213,35712,157242,164170,418595,True/True/True/True
86213,35712,157242,308524,418595,True/True/True/True
86213,35712,157242,339167,418595,True/True/True/True
153651,94320,347095,197357,32556,False
153553,91385,346811,188916,20035,True/True/True/True
86856,34968,167173,54180,71674,True/True/True/True
86856,34968,167173,224897,71674,True/True/True/True
154804,106947,351622,234362,81671,False
105665,14448,231062,18094,78312,True/True/True/True
151866,109355,338675,239985,87549,False
154196,109662,349114,240641,88233,False
153453,103015,346452,223750,69588,False
153470,102172,346518,221710,67477,False
154350,106420,350377,233046,80311,False
154363,89051,350481,182773,1325,False
155608,117272,353909,260363,110088,False
