category,composition,snlgroup_id 1,sg_num 1,task_id 1,snlgroup_id 2,sg_num 2,task_id 2,delta_energy,delta_bandgap,delta_volume_per_atom,rms_dist,scenario
diff. SGs,As1 H4 Na1 O5,86272,19,mp-559005,2205,4,,,,,,
diff. SGs,Fe5 O8 Si1,154328,14,mp-705744,85679,62,,,,,,
diff. SGs,Fe2 O7 P2,84883,2,mp-18849,43751,1,,,,,,
same SGs,O6 Rb1 Te2,112843,227,,54077,227,mp-38070,,,,,
diff. SGs,F1 O4 Sb3,174024,9,mp-753515,157153,15,,,,,,
diff. SGs,Fe2 Mg1 O5,174533,1,,160672,15,,,,,,
diff. SGs,Fe3 Li4 Ni1 O8,159538,166,mp-769856,174107,2,,,,,,
diff. SGs,Nb0.5 O3 Pb1 Sc0.5,16486,160,,15364,221,,,,,,
diff. SGs,Ca1 Cu3 O12 Ti4,35910,148,,7924,204,mp-22592,,,,,
diff. SGs,Co1 N1 O10 P1,153833,1,,151931,7,,,,,,
diff. SGs,Li5 Ni4 O8,172769,36,,174804,9,mp-780518,,,,,
diff. SGs,Ga1 Nb4 S8,34750,113,,34749,-1,mp-641874,,,,,
diff. SGs,Ga1 Nb4 S8,34750,113,,3221,216,mp-4139,,,,,
diff. SGs,Ba2 Bi0.6 O6 Pb1.4,130971,74,,101155,140,,,,,,
diff. SGs,Al2 K0.3 Na1.7 O16 Si6,94092,12,,94091,2,,,,,,
diff. SGs,Al2 K0.5 Na1.5 O16 Si6,94090,12,,94089,2,,,,,,
diff. SGs,Ba1 La2 O10 Ti3,123777,40,,123776,36,,,,,,
diff. SGs,Ba1 La2 O10 Ti3,123777,40,,123775,63,,,,,,
diff. SGs,Ba1 La2 O10 Ti3,123776,36,,123775,63,,,,,,
diff. SGs,Bi1 F6 K1,86552,132,mp-557724,47381,116,,,,,,
diff. SGs,As1 Cr2 H1 K2 O10,134943,154,,100056,145,mp-744205,,,,,
diff. SGs,As1 Cr2 H1 K2 O10,134943,154,,100055,144,mp-744181,,,,,
diff. SGs,Co1 Li4 Mn5 O12,174537,5,mp-771545,174524,2,,,,,,
diff. SGs,Co1 Li4 Mn5 O12,174537,5,mp-771545,166418,12,,,,,,
diff. SGs,Co1 Li4 Mn5 O12,174524,2,,166418,12,,,,,,
diff. SGs,B2 Gd1 Ir2,152050,9,,150414,1,,,,,,
diff. SGs,B2 Gd1 Ir2,152050,9,,11335,70,,,,,,
diff. SGs,Pd1 Rb2,153392,166,,151574,225,,,,,,
same SGs,Be1 Cl1 O1,158297,166,,157957,166,,,,,,
same SGs,Ba1 Fe2 Gd1 O5.061,113097,123,,25664,123,,,,,,
same SGs,Co4 K10 O9,152420,1,mp-690511,52451,1,,,,,,
diff. SGs,Fe1.33 O6 Sr2 Te0.67,2773,87,,2772,225,,,,,,
diff. SGs,Ba1 Fe2 Gd1 O5.061,113097,123,,25663,47,,,,,,
diff. SGs,Ba1 Fe2 Gd1 O5.061,25664,123,,25663,47,,,,,,
diff. SGs,Mn15 Na9 O32,174374,1,mp-764537,174233,2,,,,,,
diff. SGs,Mn15 Na9 O32,174374,1,mp-764537,163885,12,,,,,,
diff. SGs,Mn15 Na9 O32,174233,2,,163885,12,,,,,,
diff. SGs,Fe3 Li4 Nb1 O8,174514,12,mp-770958,166321,166,,,,,,
diff. SGs,Al2 Br8 Ti1,150404,58,mp-608551,8715,34,,,,,,
diff. SGs,As1 F6 Hg2,152399,141,mp-675640,52493,15,,,,,,
diff. SGs,Ga1 S8 V4,42925,160,,3199,216,mp-4474,,,,,
diff. SGs,Li2 O8 V3,174602,19,mp-773325,169574,212,,,,,,
diff. SGs,Cs2 Nb4 O11,46312,34,,35583,52,mp-581217,,,,,
diff. SGs,Ni2 Ti1.28 Zr0.72,118809,63,,118808,11,,,,,,
diff. SGs,Fe4 O12 P3,86103,9,mp-31780,48689,15,,,,,,
diff. SGs,B7.992 K8 O48 Si16.008,130496,230,,95479,220,,,,,,
same SGs,Be1 Ca1 F1 Na1 O6 Si2,57959,19,,42260,19,mp-560721,,,,,
diff. SGs,Gd1 Ni3,151686,8,,26948,166,,,,,,
diff. SGs,Fe1 Li2 O2,174076,164,mp-775036,159257,12,,,,,,
diff. SGs,Cl1 F8 Os1,152613,13,mp-676815,54580,2,,,,,,
diff. SGs,Ag1 Se2 Y1,152513,8,mp-676284,53508,141,,,,,,
diff. SGs,Cr1 F4 Sr1,87405,72,mp-566608,31256,140,,,,,,
diff. SGs,Li3 Nb1 O4,39390,217,mp-31488,6593,197,,,,,,
same SGs,Ba14 Ir8 O33 Pd3,113166,150,,44508,150,mp-680547,,,,,
diff. SGs,Mn4 Si7,87409,54,mp-568121,35249,3,,,,,,
diff. SGs,Mn4 Si7,44068,116,mp-680339,35249,3,,,,,,
diff. SGs,O11 Sr1 V6,24089,194,mp-25128,44011,186,,,,,,
diff. SGs,La3 Li1 Na2 O18 Ti6,55112,107,,55025,1,,,,,,
diff. SGs,Na2 Nb4 O11,125124,9,,86277,167,mp-540706,,,,,
diff. SGs,Na2 Nb4 O11,125124,9,,18119,15,,,,,,
diff. SGs,Na2 Nb4 O11,86277,167,mp-540706,18119,15,,,,,,
diff. SGs,Au1 Sm1 Sn1,145040,194,,5285,186,mp-4304,,,,,
diff. SGs,Mg4 Nb8 O51 Pb17 Ti5,55377,6,,54894,99,,,,,,
diff. SGs,Mg4 Nb8 O51 Pb17 Ti5,55377,6,,54814,1,,,,,,
diff. SGs,Mg4 Nb8 O51 Pb17 Ti5,54894,99,,54814,1,,,,,,
diff. SGs,O12 P4 Zr1,86851,15,mp-559219,45186,9,,,,,,
diff. SGs,Ba8 In6 O17,161893,12,,174206,2,mp-758269,,,,,
same SGs,N2 O7 Rb4,152528,1,mp-676368,53746,1,,,,,,
same SGs,Mn1 O3 Pr1,51885,62,,2635,62,mp-25037,,,,,
diff. SGs,Ba10 O29 V10,174424,1,mp-766994,165293,15,,,,,,
diff. SGs,Fe8 Li1 O12,174200,9,,162181,15,,,,,,
diff. SGs,Eu2 Hf2 O7,85557,1,,53254,74,,,,,,
diff. SGs,F14 Fe3 Na5,85596,136,mp-554284,39833,94,,,,,,
diff. SGs,Bi25 Fe1 O39,152421,146,mp-698573,52681,1,,,,,,
diff. SGs,Ba2 Nb0.8 O6 Pr1 Sn0.2,6093,148,,6092,12,,,,,,
diff. SGs,La16 Ni8 O33,53041,82,,52303,119,,,,,,
diff. SGs,Co1 Li3 Mn3 O8,174240,186,,164585,36,,,,,,
diff. SGs,Fe11 O16 Ti1,85727,1,,52353,5,,,,,,
diff. SGs,H1 Li4 N1,87179,88,mp-30228,51959,2,,,,,,
diff. SGs,Nb1 O8 Ti3,174211,2,mp-758428,162236,12,,,,,,
diff. SGs,Co2 Ge3 Se3,42714,146,,41250,148,mp-5094,,,,,
diff. SGs,Cr2 Cu3 F12 O12,155501,1,,155295,2,,,,,,
diff. SGs,K1 O18 W6,152301,162,mp-690117,51318,157,,,,,,
diff. SGs,K1 O18 W6,87180,191,mp-34278,51318,157,,,,,,
diff. SGs,Ni7 O21 Sr9,163932,167,,51180,1,,,,,,
diff. SGs,O8 Re3,87331,12,mp-32795,50089,2,,,,,,
same SGs,Cd1 Pt3,153607,65,,92545,65,,,,,,
same SGs,Au1 Dy1 Ge1,84589,186,,46573,186,,,,,,
same SGs,Ge1 O1 Yb3,177649,62,,46118,62,mp-557625,,,,,
same SGs,C8 Cd1 H16 N12 S8 Zn1,111492,82,,23873,82,,,,,,
diff. SGs,As2 Co2 O7,87018,2,,12192,12,mp-505067,,,,,
diff. SGs,Ba1 Co2 Nd1 O5,84873,47,mp-24853,25652,123,,,,,,
diff. SGs,Ce6 In14 Pt11,151958,8,mp-645893,151743,1,,,,,,
diff. SGs,Ce6 In14 Pt11,151958,8,mp-645893,33558,12,,,,,,
diff. SGs,Ce6 In14 Pt11,151743,1,,33558,12,,,,,,
diff. SGs,Fe2 Te3,152947,167,mp-685077,87538,148,,,,,,
diff. SGs,Co3 Li9 O29 P8,86854,15,mp-585361,86487,9,,,,,,
diff. SGs,Co3 Li9 O29 P8,86487,9,,49772,165,mp-585348,,,,,
diff. SGs,Li4 O5 W1,53568,87,,152496,79,mp-690542,,,,,
diff. SGs,Al2 Ca3 O12,112310,220,,91119,230,,,,,,
diff. SGs,Fe2 O4 Y1,86648,12,mp-566634,39964,2,,,,,,
diff. SGs,Fe4 Li5 O8,172757,9,mp-780312,174793,186,,,,,,
diff. SGs,Cr1 Cu1 P2 S6,85621,14,mp-572465,39237,7,,,,,,
diff. SGs,Gd2 Se3,87486,1,,50091,122,,,,,,
diff. SGs,Cu1 Er1 O8 W2,84851,2,mp-505166,39195,1,,,,,,
diff. SGs,B1 Ga1 O4 Sr1,85895,55,mp-554053,46000,18,,,,,,
diff. SGs,N2 O12 Se3,86862,2,,39697,15,,,,,,
diff. SGs,F4 Fe1 K1,37524,62,mp-567309,11720,31,,,,,,
diff. SGs,Cu3 Ho1 O8 Pb2 Sr2,84940,14,mp-18089,38558,2,,,,,,
diff. SGs,B1 Be2 F2 K1 O3,15697,5,,2310,155,mp-6870,,,,,
diff. SGs,Cd2 Tm1,84926,191,mp-11311,44947,164,,,,,,
diff. SGs,Ba1 Fe2 Gd1 O5,85013,123,,44662,47,,,,,,
diff. SGs,Ba1 Fe2 Gd1 O5,85013,123,,44661,51,,,,,,
diff. SGs,Ba1 Fe2 Gd1 O5,44662,47,,44661,51,,,,,,
diff. SGs,Br6 H16 Hg1 N4,137508,128,,4011,58,mp-604304,,,,,
diff. SGs,Br6 H16 Hg1 N4,137508,128,,4010,14,mp-604295,,,,,
same SGs,Cd2 Ce1,86372,164,,44924,164,mp-622107,,,,,
diff. SGs,Fe7 O8,154222,225,,154263,2,mp-715333,,,,,
diff. SGs,Ba1 La7 Mg5 Nb3 O24,153316,1,mp-695250,56832,8,,,,,,
diff. SGs,Bi1 Li2 S2,174092,44,mp-755470,159799,71,,,,,,
diff. SGs,Co1 Li3 O8 V3,174139,166,,160833,12,,,,,,
diff. SGs,Co1 Li3 O8 V3,174139,166,,174600,148,mp-773242,,,,,
diff. SGs,Co1 Li3 O8 V3,160833,12,,174600,148,mp-773242,,,,,
diff. SGs,Cr1 F6 Li3,174489,118,mp-769881,157786,7,,,,,,
diff. SGs,Ni1 O3 Sr1,174308,221,mp-762506,173988,5,,,,,,
diff. SGs,Ni1 O3 Sr1,174308,221,mp-762506,156775,62,,,,,,
diff. SGs,Ni1 O3 Sr1,173988,5,,156775,62,,,,,,
diff. SGs,O3 Pb1 Ti0.5 Zr0.5,136311,221,,2355,99,,,,,,
diff. SGs,O11 Sr3 Te4,85988,2,mp-30026,42578,1,,,,,,
diff. SGs,Ga5 Li1 O8,85762,53,mp-531523,53149,20,,,,,,
diff. SGs,Cu2 O4 Sc1,174101,88,mp-755805,159767,15,,,,,,
diff. SGs,Cl5 Cr1 Cu1 N6,106337,142,,91836,228,,,,,,
same SGs,O25 P6 Pb10,152729,4,mp-677454,52249,4,,,,,,
same SGs,Cl1 Co1 O3 Sr2,85992,129,,84958,129,,,,,,
same SGs,Cr1 F3 K3,152467,1,mp-690521,53357,1,,,,,,
diff. SGs,Al2 Mg1 S4,144438,160,,6446,166,mp-16755,,,,,
diff. SGs,Ag1 Cu1 S1,12815,26,,12814,62,mp-5014,,,,,
diff. SGs,In10 Pb6 S21,150458,2,mp-622755,40740,12,,,,,,
diff. SGs,In10 Pb6 S21,152091,8,mp-662823,40740,12,,,,,,
diff. SGs,La2 Mn1 Na1 O9 Ti2,152726,1,mp-694960,55557,8,,,,,,
diff. SGs,La2 Mn1 Na1 O9 Ti2,55557,8,,55090,5,mp-690559,,,,,
diff. SGs,Mo4 O11,40890,33,mp-622101,39765,62,,,,,,
diff. SGs,Bi2 Ge1 O5,10270,9,,9518,36,mp-23446,,,,,
diff. SGs,Hg3 In2 Te6,152437,-1,mp-690571,51955,156,,,,,,
diff. SGs,Al3 C5 Zr3,85573,194,mp-570419,19147,186,,,,,,
diff. SGs,Se1 Zr1,152927,1,mp-684965,50354,25,,,,,,
diff. SGs,Co1 O3 Tl1,174509,2,mp-770614,160377,62,,,,,,
diff. SGs,Cd1 H8 N2 O10,154212,9,mp-703542,94683,43,,,,,,
diff. SGs,Al8 C3 N4,150007,160,,38109,166,mp-541187,,,,,
diff. SGs,F10 V3,174396,51,,165667,17,,,,,,
diff. SGs,Ba1 Mn4 O8,85182,87,mp-541150,37861,12,,,,,,
diff. SGs,Cu2 La3.6 O8 Sr0.4,105656,64,,105662,139,,,,,,
diff. SGs,F3 Pr1,85160,193,mp-17906,42379,182,,,,,,
diff. SGs,Ce1 N2 Sr1,152426,5,mp-675832,52973,141,,,,,,
diff. SGs,Lu1 O4 V1,34995,15,,34994,88,mp-19295,,,,,
diff. SGs,C9 Fe1 In1 Mn1 O9,152004,2,mp-651406,152143,9,,,,,,
diff. SGs,C9 Fe1 In1 Mn1 O9,152004,2,mp-651406,36839,88,,,,,,
diff. SGs,C9 Fe1 In1 Mn1 O9,152143,9,,36839,88,,,,,,
diff. SGs,Al1 O4 V2,33895,166,,10514,227,mp-19456,,,,,
diff. SGs,C6 Cu2 H10 N4 S3,96595,4,mp-600236,264,14,,,,,,
diff. SGs,Al14 Ca12 O33,86102,82,mp-530149,50637,5,,,,,,
diff. SGs,C4 Cl3 Co1 Ge1 O4,85857,9,,85339,1,,,,,,
diff. SGs,Mg0.213 Nb0.427 O3 Pb1 Ti0.36,2634,221,,2633,99,,,,,,
diff. SGs,Mg0.213 Nb0.427 O3 Pb1 Ti0.36,2634,221,,2629,6,,,,,,
diff. SGs,Mg0.213 Nb0.427 O3 Pb1 Ti0.36,2633,99,,2629,6,,,,,,
diff. SGs,Ag2 O4 Te1,174095,2,mp-755598,159133,70,,,,,,
diff. SGs,Bi1 Ni1 O3,85180,11,mp-25096,35719,2,,,,,,
diff. SGs,Bi1 Ni1 O3,84932,62,mp-646522,35719,2,,,,,,
diff. SGs,In20 Ni11 Tb4,152087,8,,151974,2,mp-648006,,,,,
diff. SGs,In20 Ni11 Tb4,152087,8,,35724,12,mp-684517,,,,,
diff. SGs,Eu1 S4 Yb2,85414,11,,35711,62,,,,,,
diff. SGs,Fe3 N1 O30 P6,155583,9,,114853,159,,,,,,
diff. SGs,Ba1 O10 Pr2 Ti3,35304,40,,35303,36,,,,,,
diff. SGs,Ba1 O10 Pr2 Ti3,35304,40,,35302,63,mp-557074,,,,,
diff. SGs,Ba1 O10 Pr2 Ti3,35303,36,,35302,63,mp-557074,,,,,
diff. SGs,Fe1 K3 Mo4 O15,151980,2,,151967,1,,,,,,
diff. SGs,Fe1 K3 Mo4 O15,151980,2,,35310,15,,,,,,
diff. SGs,Fe1 K3 Mo4 O15,151967,1,,35310,15,,,,,,
diff. SGs,Mg0.237 Nb0.473 O3 Pb1 Ti0.29,2628,221,,2627,99,,,,,,
diff. SGs,Mg0.237 Nb0.473 O3 Pb1 Ti0.29,2628,221,,2626,8,,,,,,
diff. SGs,Mg0.237 Nb0.473 O3 Pb1 Ti0.29,2627,99,,2626,8,,,,,,
diff. SGs,B2 Ca1 Mg1 O5,124866,29,,46015,61,,,,,,
diff. SGs,Ca1 Fe3 O9 Si2,121363,14,,91636,62,,,,,,
diff. SGs,Cu1 O6 P2,52805,2,,46249,15,mp-17224,,,,,
diff. SGs,Fe5 Li6 O12 Ti1,175108,1,,178184,12,,,,,,
diff. SGs,Fe5 Li6 O12 Ti1,175108,1,,178193,5,,,,,,
diff. SGs,Fe5 Li6 O12 Ti1,178184,12,,178193,5,,,,,,
diff. SGs,Cu3 Fe9 O16,174931,115,,178191,25,,,,,,
diff. SGs,Ca1 Ni5,95408,44,,153726,74,,,,,,
diff. SGs,Li3 Mn2 O4,87052,74,mp-33314,152183,141,,,,,,
diff. SGs,Li3 Mn2 O4,50488,15,mp-691164,152183,141,,,,,,
diff. SGs,Cu1 Pb1 S3 Y1,177503,63,,177128,62,,,,,,
diff. SGs,Cu1 Lu1 Pb1 Se3,177681,36,,177392,62,,,,,,
diff. SGs,Cu1 Lu1 Pb1 Se3,177681,36,,34011,62,mp-583052,,,,,
diff. SGs,Bi2 Mn1 Ni1 O6,84977,15,mp-25020,34007,5,,,,,,
diff. SGs,Gd1 Mn2,151725,2,,33854,227,,,,,,
same SGs,Cu1 Lu1 Pb1 Se3,177392,62,,34011,62,mp-583052,,,,,
same SGs,Cu1 Pb1 Se3 Tm1,177186,62,,34009,62,mp-640324,,,,,
same SGs,C2 Fe1 U1,84734,122,mp-22753,33499,122,,,,,,
same SGs,Gd5 O12 Ru2,140830,12,,32818,12,,,,,,
diff. SGs,Fe3 Li5 Mn7 O20,174795,1,mp-779755,174696,8,,,,,,
diff. SGs,Fe3 Li5 Mn7 O20,174795,1,mp-779755,170414,12,,,,,,
diff. SGs,Fe3 Li5 Mn7 O20,174696,8,,170414,12,,,,,,
diff. SGs,K2 O3 Sn2,14392,166,mp-7502,13393,160,,,,,,
diff. SGs,Ag1 N3,42472,72,,33524,140,mp-571297,,,,,
diff. SGs,Li4 Mn1 O8 V3,174343,12,mp-763955,163394,8,,,,,,
diff. SGs,Mo8 O23,41221,7,,85991,13,mp-579184,,,,,
diff. SGs,Li1 O6 Re1 Sr2,133333,87,,32704,225,mp-12525,,,,,
diff. SGs,Nb12 O29,34338,8,,34337,12,mp-510554,,,,,
diff. SGs,Cu1 Ti1,84587,221,mp-11364,26634,123,,,,,,
diff. SGs,Be1 Eu3 O5,86305,62,mp-579259,12280,14,,,,,,
diff. SGs,Ni1 O3 Tl1,85361,4,,25550,14,,,,,,
diff. SGs,Ni1 O3 Tl1,85361,4,,24073,62,mp-542155,,,,,
diff. SGs,Ni1 O3 Tl1,25550,14,,24073,62,mp-542155,,,,,
diff. SGs,Al2 K0.666 Na1.334 O16 Si6,94088,12,,94087,2,,,,,,
diff. SGs,Ag1 La1 Mo2 O8,116292,88,,32860,82,,,,,,
diff. SGs,Cl4 N1 Re1,90380,1,,32605,79,mp-568100,,,,,
diff. SGs,As2 Cd1 Sn1,54407,156,,152604,8,mp-676728,,,,,
diff. SGs,F3 Rb1,151505,19,,153401,4,,,,,,
diff. SGs,Ba1 Co2 O5 Y1,85331,47,,31944,51,,,,,,
diff. SGs,Ba1 Co2 O5 Y1,85331,47,,31943,123,mp-24839,,,,,
diff. SGs,Ba1 Co2 O5 Y1,31944,51,,31943,123,mp-24839,,,,,
diff. SGs,Na1 S2 Sb1,50657,141,,12906,15,mp-5414,,,,,
diff. SGs,Na1 S2 Sb1,50657,141,,9522,12,mp-557179,,,,,
diff. SGs,Ba0.37 La1.63 Mn2 O6,62676,167,,31708,74,,,,,,
diff. SGs,Ba2 Mo1 Nd1 O6,128141,12,,32143,87,mp-19389,,,,,
diff. SGs,Ba2 Mo1 Nd1 O6,128141,12,,31454,225,mp-18904,,,,,
diff. SGs,Ca1 Na2 O27 Si10 Zr2,100229,9,,99198,15,,,,,,
same SGs,F3 Na1 P1,87539,1,mp-35683,52405,1,,,,,,
diff. SGs,Ni3 Se2,93049,38,,149696,5,,,,,,
diff. SGs,Cd2 Lu1,177939,191,,177562,164,,,,,,
diff. SGs,Ba2 Cu3 Nd1 O6,87097,99,,85415,123,,,,,,
diff. SGs,Ba2 Cu3 Nd1 O6,87097,99,,15827,123,mp-614981,,,,,
diff. SGs,Fe5 Li8 O10,156768,8,mp-764936,174015,12,,,,,,
diff. SGs,O12 Ru3 Sr4,174413,62,mp-766284,165588,26,,,,,,
diff. SGs,Ni10 Zr7,28043,64,mp-636525,45733,41,,,,,,
same SGs,Ba2 Ca1 Cu2 O7 Tl1,86084,123,,11789,123,,,,,,
same SGs,I1 Li6 P1 S5,140340,216,,32410,216,,,,,,
diff. SGs,Cu1 F3 Rb1,85277,221,mp-554601,39,123,,,,,,
diff. SGs,Cu1 O4 Rh2,27929,122,,10725,141,,,,,,
diff. SGs,Ba1 Eu1 Fe2 O5,151702,99,mp-639347,32337,51,,,,,,
diff. SGs,Ba1 Eu1 Fe2 O5,32338,123,mp-656144,32337,51,,,,,,
diff. SGs,Ag1 C1 K1 O3,152167,1,mp-672695,48307,73,,,,,,
diff. SGs,O5 Pb3,152007,53,,36857,14,,,,,,
diff. SGs,Mg1 Nb2 O18 Pb6 Ti3,55852,1,,55440,164,mp-677094,,,,,
diff. SGs,Mg1 Nb2 O18 Pb6 Ti3,55852,1,,54871,8,,,,,,
diff. SGs,Mg1 Nb2 O18 Pb6 Ti3,55440,164,mp-677094,54871,8,,,,,,
diff. SGs,Li7 Nb1 O6,87497,146,mp-37399,53621,1,,,,,,
diff. SGs,Mg0.227 Nb0.453 O3 Pb1 Ti0.32,2632,221,,2631,99,,,,,,
diff. SGs,Mg0.227 Nb0.453 O3 Pb1 Ti0.32,2632,221,,2630,6,,,,,,
diff. SGs,Mg0.227 Nb0.453 O3 Pb1 Ti0.32,2631,99,,2630,6,,,,,,
diff. SGs,Ba2 Cu1 O6 Te1,86447,12,mp-560502,36425,2,,,,,,
diff. SGs,Cd2 La1,84685,191,mp-12055,30025,164,,,,,,
diff. SGs,H4 K2 O19 P4 V3,153333,2,mp-743881,56913,7,,,,,,
diff. SGs,Mo3 O8 Y1,88450,12,mp-25579,88308,8,,,,,,
diff. SGs,Mo3 O8 Y1,88450,12,mp-25579,88307,156,,,,,,
diff. SGs,Mo3 O8 Y1,88308,8,,88307,156,,,,,,
diff. SGs,K2 O12 S2 U1,139465,33,,90539,62,,,,,,
diff. SGs,K1 Sb1 Se2,20066,1,,16978,2,mp-542642,,,,,
diff. SGs,Cl3 Gd2,150426,1,,152060,8,mp-656152,,,,,
diff. SGs,Cl3 Gd2,150426,1,,9175,12,,,,,,
diff. SGs,Cl3 Gd2,152060,8,mp-656152,9175,12,,,,,,
diff. SGs,Eu1 S1,150429,1,,16666,139,,,,,,
diff. SGs,In3 O12 Sb5,86938,217,mp-28617,38423,160,,,,,,
same SGs,Fe1 La5 O17 Ti4,86128,58,,85353,58,,,,,,
same SGs,Au1 Cu1 Sn2,139556,164,,5132,164,,,,,,
diff. SGs,Cu2 Nd1 O4,84649,88,mp-4371,50543,2,,,,,,
diff. SGs,Cu2 Nd1 O4,84649,88,mp-4371,14689,15,,,,,,
diff. SGs,Cu2 Nd1 O4,50543,2,,14689,15,,,,,,
diff. SGs,Cd2 Gd1,85248,191,mp-20965,26050,164,,,,,,
diff. SGs,Cd2 Dy1,30391,164,,26042,191,mp-11294,,,,,
diff. SGs,Cl1 Hg2 O1,151688,2,mp-636805,28329,15,,,,,,
diff. SGs,Ce1 O3 V1,4499,62,mp-18769,4498,14,,,,,,
diff. SGs,Co3 Li4 Nb1 O8,174141,166,mp-771414,161020,12,,,,,,
diff. SGs,Ce2 Rh1 Si3,146894,194,,46616,190,,,,,,
diff. SGs,Cr1 Mo2 S4,86894,15,mp-542188,24593,9,,,,,,
diff. SGs,Cd2 Sm1,85711,191,mp-30495,26100,164,,,,,,
same SGs,Fe3 Pt1,84775,123,mp-11798,28931,123,,,,,,
diff. SGs,N5 P3,46173,9,,44074,15,mp-567907,,,,,
diff. SGs,O12 P3 Rb1 Ti2,86601,148,mp-560586,39517,146,,,,,,
diff. SGs,O11 V6,173702,63,mp-849537,174830,194,,,,,,
diff. SGs,Ba8 Ca8 Cu12 O35 Tl4,57234,6,,57310,10,,,,,,
diff. SGs,Cr1 O3 Y1,84640,221,mp-18770,26246,65,,,,,,
diff. SGs,Fe3 Pt1,28931,123,,26778,221,mp-1649,,,,,
diff. SGs,Pt1 Pu2,152062,6,,14819,62,,,,,,
diff. SGs,Pt1 Pu2,150431,11,mp-615820,14819,62,,,,,,
diff. SGs,Cu1 Li1 O1,11245,139,mp-5127,10975,119,,,,,,
diff. SGs,Li2 O39 V18,154277,1,mp-704734,152132,2,,,,,,
diff. SGs,Li2 O39 V18,154277,1,mp-704734,43286,12,,,,,,
diff. SGs,Li2 O39 V18,152132,2,,43286,12,,,,,,
diff. SGs,N7 U4,86910,108,mp-32590,49907,45,,,,,,
diff. SGs,Co4 O12 Sr5,152800,158,,87344,165,mp-704141,,,,,
same SGs,Al4 H96 O80 S8 Tl4,136658,205,,21401,205,,,,,,
same SGs,Bi1 C9 H3 O9 Ru3,154573,2,mp-707319,101377,2,,,,,,
diff. SGs,Cd2 O12 S3 Tl2,45115,19,mp-556819,45114,4,,,,,,
diff. SGs,Cd2 O12 S3 Tl2,45114,4,,45084,198,mp-6067,,,,,
diff. SGs,Ga1 Pu1,26897,139,mp-581747,18806,107,,,,,,
diff. SGs,Co4 O12 Sr5,87344,165,mp-704141,42540,158,,,,,,
diff. SGs,Cr2 O15 P5,154284,7,,48725,13,,,,,,
diff. SGs,Bi1 Cl1 O3 Se1,85969,62,mp-556362,46138,33,,,,,,
diff. SGs,Mg0.303 Nb0.607 O3 Pb1 Ti0.09,1879,160,,1878,221,,,,,,
diff. SGs,Co1 O8 Re2,86946,2,,84788,164,mp-31516,,,,,
diff. SGs,Co1 O8 Re2,86946,2,,20933,147,,,,,,
diff. SGs,Co1 O8 Re2,84788,164,mp-31516,20933,147,,,,,,
diff. SGs,C3 O3 Rh1,152056,14,,151207,2,,,,,,
diff. SGs,Ag1 O3 Ta1,41541,167,mp-9890,18623,161,,,,,,
diff. SGs,S1 Y1,85717,139,mp-22562,12211,42,,,,,,
diff. SGs,H1 O6 W2,153135,44,mp-690112,152277,8,,,,,,
diff. SGs,H1 O6 W2,152277,8,,51127,225,mp-34047,,,,,
diff. SGs,C2 Cl3 H12 Mn1 N1 O2,117567,15,mp-743974,117566,64,,,,,,
diff. SGs,Ba1 Cu1 Fe1 La1 O5.5,77433,139,,21093,71,,,,,,
same SGs,Nb2 O7 Tl2,106083,227,,50800,227,mp-33658,,,,,
diff. SGs,Co1 O3 Sr1,87355,2,mp-562466,48609,11,,,,,,
same SGs,Cr1 F6 H12 O6 Si1,106541,148,,15286,148,,,,,,
diff. SGs,Au1 Ho1 Sn1,144981,194,,706,186,mp-568814,,,,,
diff. SGs,O4 U1 Y1,85257,123,mp-27496,16396,65,,,,,,
diff. SGs,Co4 F11 O1,156065,1,mp-763328,174254,3,,,,,,
diff. SGs,Co2 Fe6 Mo8 O45 Sr16,154100,3,mp-703320,55519,75,,,,,,
same SGs,Li3 Mo6 S8,103756,148,,13070,148,,,,,,
diff. SGs,B2 Co3 Zr1,85284,166,mp-618324,15701,148,,,,,,
diff. SGs,La1 Te2,21881,32,,85666,100,mp-571576,,,,,
diff. SGs,Mg1 O3 V1,85478,63,mp-540570,44725,36,,,,,,
diff. SGs,Al1 P1 S4,85337,131,mp-555538,22672,105,,,,,,
diff. SGs,I2 Mg1 O16,138299,4,,99184,14,,,,,,
diff. SGs,Ce1.3 O4 Zr0.7,123875,225,,118656,137,,,,,,
diff. SGs,Mn1 Nd1 Si1,84815,59,,84676,129,,,,,,
diff. SGs,Bi0.333 La0.667 O1.5,16644,166,,20868,71,,,,,,
diff. SGs,Bi0.333 La0.667 O1.5,16644,166,,14608,160,,,,,,
diff. SGs,Bi0.333 La0.667 O1.5,20868,71,,14608,160,,,,,,
diff. SGs,F3 Fe7 Li7 O24 P6,174222,173,,163054,4,,,,,,
diff. SGs,Li6 O12 V5,164950,1,mp-764771,174291,5,,,,,,
diff. SGs,Be1 F4 Na2,7528,33,,1102,62,mp-3318,,,,,
diff. SGs,Ca1 Mo6 S8,146461,2,,10234,148,mp-8530,,,,,
diff. SGs,Cu1 S2 Tm1,148200,19,,32300,62,mp-12455,,,,,
diff. SGs,Dy1 Si1,129551,12,,2196,63,mp-2620,,,,,
diff. SGs,Cr1 Li3 O9 P2,174908,4,,172711,19,,,,,,
diff. SGs,Eu2 O7 Si2,85376,62,mp-21599,8168,33,,,,,,
